dia phuong,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
geoId-VNM,138.2,48.9,291.3,56.7,326.3,17.7,240.9,18.9,590.0,320.3,113.8,263.3,39.0,44.4,434.7,10.3,12.1,400.0,12.5,4000.0,290.0
