dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,1022157.0,1098469.0,1205895.0,1298368.0,1327608.0,1601016.04,1686190.09,1768644.79,1860614.31,1977460.89,2151279.71,2290037.25,2454919.93,2624309.4,2808535.92,2819208.36,2880397.92,3101612.48
