dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,443761.0,496274.0,629267.0,668774.0,697614.0,1016456.5,972409.97,998061.34,1057070.18,1152974.36,1263994.95,1388646.52,1530910.01,1653605.4,1777370.44,1850454.24,1911195.91,2014456.01
