dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,23774.8,24396.1,25038.7,25498.0,25735.8,25614.1,25705.3,25824.5,25911.8,25867.0,25285.53,22833.1,23685.96
