dia phuong,1995-1996,1996-1997,1997-1998,1998-1999,1999-2000,2000-2001,2001-2002,2002-2003,2003-2004,2004-2005,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
geoId-VNM,1931.6,2092.7,2257.7,2248.2,2199.5,2212.0,2171.8,2143.9,2172.9,2329.8,2426.9,2524.3,2593.3,2774.0,2909.0,3061.3,3320.3,3551.1,3614.1,3755.0,3978.5,4409.6,4599.8,4415.2,4314.7,4327.7,3895.3
