dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,29.3,39.4,33.2,30.8,33.5,32.4,42.3,41.4,40.5,56.6,45.4,43.58,50.82,52.26
