dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,14.8,14.6,15.4,16.5,17.9,18.3,20.1,20.5,21.3,21.9,22.6,23.62,26.1,26.31
