dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,61.8,70.0,71.9,72.7,78.4,77.8,75.4,80.8,82.9,83.1,86.5,83.49,86.28,88.02
