dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,67.3,79.3,78.7,78.8,80.2,80.8,82.9,82.9,81.0,85.4,86.0,85.07,86.79,85.69
