dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,85.4,97.2,82.0,82.1,84.5,90.0,89.8,74.3,88.5,85.5,86.5,81.57,89.34,89.2
