dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,63.0,71.9,71.8,73.8,76.4,76.9,79.7,82.7,82.7,87.9,85.9,85.11,88.0,86.6
