dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,76.4,86.9,86.9,86.2,85.4,88.9,89.1,87.8,90.2,91.1,92.2,89.78,92.43,91.34
