dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,41.7,33.7,35.4,43.3,43.2,52.4,49.5,50.7,47.9,51.3,54.0,51.11,63.44,61.63
