dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,63.4,65.2,73.1,75.7,73.6,77.0,76.0,81.4,78.4,82.6,80.2,81.93,84.79,88.03
