dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,13.3,13.7,14.3,14.9,16.6,17.7,21.2,21.6,22.4,22.3,25.1,27.17,27.8,27.72
