dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,41.2,33.6,36.3,43.4,46.5,44.8,55.6,55.3,58.7,59.0,64.3,66.01,65.13,64.55
