dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,78.0,90.8,90.3,91.2,91.0,90.8,91.3,92.0,91.2,91.5,91.2,91.35,91.74,92.19
