dia phuong,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,30.2,31.8,35.7,35.2,39.3,36.4,42.3,43.2,42.0,43.3,43.5,44.1,42.8,42.83
