dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,56898.0,49342.0,52755.0,54237.0,58526.0,60881.0,67131.0,66953.0,63292.0,62061.0,58674.0,57327.0,59438.0
