dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,8176.0,7595.0,7123.0,6474.0,9254.0,8169.0,9462.0,10491.0,9781.0,9644.0,6842.0,5791.0,5882.0
