dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,12951.0,11025.0,10649.0,12509.0,16265.0,16292.0,17265.0,19628.0,18229.0,16542.0,17765.0,17445.0,18013.0
