dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,18219.0,15824.0,17553.0,14504.0,12036.0,10435.0,11006.0,11359.0,9843.0,9763.0,14061.0,13787.0,13776.0
