dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,34047.0,30965.0,41061.0,38698.0,28625.0,28468.0,32532.0,35131.0,33561.0,33317.0,27796.0,20512.0,19161.0
