dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,6024.0,5319.0,5004.0,4531.0,2504.0,2247.0,2285.0,2436.0,2395.0,2465.0,2951.0,2553.0,2613.0
