dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,263.0,285.0,298.6,315.0,322.2,356.4,410.1,469.6,496.4,501.7,560.8,570.3,700.4,1076.4,1187.3,1176.9,1238.3,1251.7,1239.4,1346.5,1525.6,1700.7,1787.4,2000.8,2299.9,2377.0,2520.7,2735.0
