dia phuong,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
geoId-VNM,4621.9,5505.7,6119.0,7215.8,8194.3,9323.0,10648.5,12067.6,13816.8,14872.4,15649.9,16822.9
