dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,5031.2,5665.0,5998.8,6449.0,7051.3,7006.5,7156.8,7363.2,7715.7,8457.5,9049.2,9537.6,9999.8,11287.6,11302.25,11209.1,11767.87
