dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,157.5,158.3,183.1,218.5,221.7,221.1,248.8,244.2,230.1,241.9,226.6,245.1,275.5,310.5,347.15,311.9,358.49
