dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,185.9,191.6,204.3,230.3,257.6,300.9,310.3,335.3,357.0,370.4,397.1,374.8,408.6,482.6,455.19,484.6,489.72
