dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,23563.2,23931.5,24303.4,24606.0,23890.3,24488.5,24560.4,24569.9,24484.3,23135.7,22184.3,21458.7,20419.8,18831.4,17724.55,14262.3,13937.6
