dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,1258.0,1513.5,1492.7,1583.9,1684.6,1733.8,1762.4,1816.3,1871.4,1863.6,1870.0,2008.6,2100.0,1986.3,2007.19,1861.1,1891.43
