dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,781.8,737.9,673.8,569.0,692.8,734.2,729.9,780.6,769.1,870.4,854.9,852.8,916.2,1015.8,1020.28,1007.4,1103.58
