dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,824.5,1096.4,1307.4,1573.7,1817.2,1988.1,2120.4,2204.7,2308.1,2461.6,2459.5,2455.2,2705.1,2739.4,2737.77,2493.4,2684.99
