dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,82.2,129.7,180.4,210.8,234.6,249.4,254.8,280.1,266.2,279.8,268.1,283.3,272.7,271.9,262.3,267.5,281.27
