dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,119.5,147.7,158.1,171.8,187.8,198.8,229.8,226.9,266.5,297.0,265.3,308.6,335.2,355.5,360.36,329.9,365.42
