dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,1979.9,2371.9,2468.4,2594.1,3078.3,3243.4,3303.7,3288.7,3222.3,3283.4,3861.7,4065.3,4273.2,4615.2,4695.36,4545.2,4639.83
