dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,256.5,298.8,291.4,291.5,278.8,285.2,292.0,273.0,243.8,230.5,216.6,214.7,198.7,197.9,174.0,175.1,195.99
