dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,19.0,53.9,51.5,65.2,101.0,119.8,149.2,152.0,162.0,162.7,191.9,226.9,260.5,303.4,321.16,308.2,366.47
