dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,1679.9,1665.9,1650.6,1596.9,1372.4,1544.2,1581.8,1692.5,1716.4,1694.9,1718.1,1705.1,1652.1,1465.1,1445.75,1372.6,1285.59
