dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,135.4,121.3,132.7,131.6,132.7,140.2,129.8,132.4,153.6,147.6,160.0,152.6,167.1,192.8,171.75,151.4,139.64
