dia phuong,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,189.9,175.6,163.4,183.3,196.7,182.5,171.7,173.0,191.1,204.6,210.5,193.5,201.4,227.1,213.5,177.0,198.15
