dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,100.0,99.3,100.2,99.5,99.6,99.4,99.8,99.9,99.7,100.5,100.4,100.4,100.9,101.13,100.52,100.06,101.17,99.71,100.27,100.23,100.13,100.13,100.11,99.91,100.18,100.4,100.62,100.4
