dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,101.0,100.4,100.3,100.7,100.0,100.0,100.1,100.3,100.2,100.8,100.7,100.5,101.0,101.54,100.53,100.93,101.4,100.55,100.49,100.15,100.05,100.39,100.21,100.25,100.43,100.02,100.15,100.37
