dia phuong,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,179,185,182,176.0,174,180,175,181.0,174,174,173,174,175.0,170.0,175.0,165.0,167.0,176.0,176.0,175.0,175.0
