dia phuong,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,1267,1230,1221,1207.0,1180,1172,1189,850.0,1226,1226,1214,1190,1234.0,1215.0,1220.0,1210.0,1195.0,1239.0,1185.0,1172.0,1232.0
