dia phuong,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,16435,16431,16414,,16432,16445,16446,16354.0,16260,16260,17550,17743,17874.0,17919.0,17844.0,18829.0,18770.0,17863.0,17970.0,18016.0,19366.0
