dia phuong,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,702,2340,2594,2378.0,2575,2217,2584,2509.0,2509,2255,2408,2259,2336.0,2131.0,2134.0,2232.0,2127.0,1932.0,1958.0,1758.0,2203.0
