dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,102.3,107.18,119.19,108.77,149.97,115.21,117.4,99.93,94.59,105.05,104.0,100.69,108.62,96.68,109.93
