dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,100.5,105.15,99.92,107.73,98.59,99.37,99.57,99.19,99.08,99.86,100.0,100.01,100.8,99.74,99.59
