dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,100.5,112.13,105.41,108.19,115.02,106.22,102.73,102.79,101.75,101.42,102.1,102.7,102.65,101.45,101.91
