dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,108.6,95.02,152.96,157.1,101.08,96.27,97.45,55.47,75.62,128.65,123.98,95.38,81.54,131.97,136.92
