dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,100.5,97.84,99.96,101.17,108.19,103.8,99.92,99.71,98.38,98.96,100.6,101.01,100.19,100.49,100.25
