dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,101.0,129.15,115.74,115.88,96.7,101.82,103.04,102.95,100.06,100.68,100.22,100.11,105.11,102.65,98.39
