dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,102.9,129.09,107.18,107.23,113.09,105.8,105.98,105.36,97.97,99.47,101.93,102.89,98.95,103.25,103.92
