dia phuong,2005,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
geoId-VNM,100.8,108.44,107.46,119.27,101.12,103.34,100.98,100.62,98.95,100.53,102.43,100.87,100.68,104.06,107.44
