dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,1351.3,1607.2,1715.6,1520.1,1781.8,2140.1,2330.8,2628.2,2429.6,2927.9,3477.5,3583.5,4229.3,4235.8,3747.4,5049.8,6014.0,6847.7,7572.4,7959.9,7943.7,10012.7,12922.2,15497.8,18008.6,3837.3,157.3,3661.2
