dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,412327.0,453157.0,562627.0,584225.0,635201.0,963320.27,917334.26,938799.88,993719.67,1085936.86,1192358.67,1311594.54,1449311.97,1568735.27,1689198.87,1758456.03,1807700.92,1909293.71
