dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,37.62,36.69,35.35,35.07,34.72,24.18,23.59,23.56,23.3,23.08,22.84,22.78,22.31,21.34,20.59,20.67,20.81,20.53
