dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,31434.0,43116.0,66640.0,84549.0,62413.0,53136.23,55075.71,59261.46,63350.5,67037.5,71636.27,77051.98,81598.04,84870.12,88171.57,91998.22,103495.0,105162.3
