dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,0.16,0.08,-0.06,-0.26,-0.21,-0.02,-0.08,0.62,0.34,0.61,-1.4,-2.25,0.34,0.65,-1.07,-0.29,4.06,-0.43,-0.77,-1.41,-3.03,-3.66,-2.98,-3.03,-4.0,-2.88,0.98,-0.12
