dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,106.01,107.54,109.71,107.66,102.66,108.51,105.17,105.43,105.53,105.65,108.65,106.06,106.97,106.58,106.79,100.5,102.51,107.09
