dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,24597.0,26436.0,28573.0,30408.0,32312.0,19316.29,20527.07,21749.83,23419.12,24938.37,26402.87,28130.08,30016.34,31725.01,33662.34,31150.86,28762.3,34061.97
