dia phuong,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,15.16,16.07,16.96,17.43,17.31,15.11,15.39,15.5,16.99,17.37,17.46,17.79,18.6,19.54,19.91,20.0,20.24,20.46
