dia phuong,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Sơ bộ 2022
geoId-VNM,18741.0,22722.0,25500.0,27523.0,27137.0,28346.0,30463.0,33390.0,38770.0,45715.0,49952.0,58734.0,69247.0,90904.0,104540.0,284486.36,353312.63,425512.06,488351.72,509376.36,553131.01,586406.16,637882.65,683093.48,738260.1,762512.3,813531.8,853097.43
